"","Amaro-Jimenez,Carla - UNIV-ED-1000-8: FIRST YEAR EXPERIENCE",,21,,6,,29%,,4.67,,4.67,,4.67,,4.33,,4.5,
"","Amaya,Miguel - MAE-1107-1: INTRO TO MECH ENGR",,35,,19,,54%,,3.95,,4.05,,4,,4.26,,4.32,
"","Amaya,Miguel - MAE-1107-2: INTRO TO MECH ENGR",,39,,9,,23%,,4.56,,4.44,,4.33,,4.44,,4.44,
"","Amaya,Miguel - MAE-1107-3: INTRO TO MECH ENGR",,37,,11,,30%,,3.7,,4.2,,3.9,,4,,3.91,
"","Amaya,Miguel - MAE-1107-4: INTRO TO MECH ENGR",,35,,13,,37%,,4.08,,4.08,,4.08,,3.92,,3.92,
"","Amaya,Miguel - MAE-1107-5: INTRO TO MECH ENGR",,35,,11,,31%,,4.55,,4.45,,4.64,,4.18,,4.36,
"","Amerinatanzi,Amirhesam - MAE-2381-5: EXPERIMENTALMETHODS & MEASURE",,65,,60,,92%,,4.31,,4.33,,4.18,,4.17,,4.45,
"","Amerinatanzi,Amirhesam - MAE-2381-6: EXPERIMENTALMETHODS & MEASURE",,19,,15,,79%,,4.13,,4.33,,4.27,,4.2,,4.4,
"","Amerinatanzi,Amirhesam - MAE-2381-7: EXPERIMENTALMETHODS & MEASURE",,23,,17,,nrollm7e4n%t,,Coun3t .94,,4.35,,4,,3.82,,4.24,
"","Amerinatanzi,Amirhesam - MAE-2381-8: EXPERIMENTALMETHODS & MEASURE",,23,,18,,78%,,3.39,,3.67,,3.72,,3.78,,3.94,
"","Amin,Md Al - CHEM-1442-107: GENERAL CHEMISTRY II",,19,,12,,63%,,3.42,,4.08,,3.17,,3.67,,3.67,
"","Amin,Md Al - CHEM-1442-109: GENERAL CHEMISTRY II",,1,,1,,100%,,1,,1,,1,,1,,1,
"","Amin,Md Al - CHEM-1442-109: GENERAL CHEMISTRY II",,22,,12,,55%,,3.5,,4.17,,3.33,,3.5,,4.08,
"","Amyett,Kim - ENGL-1301-68: RHETORIC AND COMPOSITION I",,13,,5,,38%,,4.8,,4.8,,4.2,,4.8,,4.6,
"","Anderson,Amy - EDAD-5330-5: LEAD IN INSTRUC",,69,,20,,29%,,4.45,,4.55,,4.45,,4.6,,4.65,
"","Anderson,Amy - EDAD-5383-105: PRINCIPALSHIP",,351,,128,,Instru3c6to%r,,clearl4y. 44,,4.5,,4.59,,4.57,,4.53,
"","Anderson,Amy - EDAD-5384-105: RESOUR MGMT ED",,13,,1,,efined/8e%x,,"lained5",,5,,5,,5,,5,
"","Anderson,Keith - SOCW-6393-1: GRANT WRITING",,8,,7,,bjecti8v8e%s,,xpec4ta.8t6i,,"ns5",,5,,5,,5,
"","Anderson,Letora - LARC-4395-2: SELECTED TOPICS LANDSCAPEARCH",,2,,1,,Instru5c0to%r,,prepared4,,"or4",,5,,5,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Anderson,Letora - LARC-5320-1: COMMUNICATIONS FOR LANDARCH",,4,,3,,75%,,4.67,,4.33,,4.33,,4,,4.67,
"","Anderson,Letora - LARC-5344-1: PARK & REC DESIGN &PLANNING",,5,,3,,60%,,5,,5,,5,,5,,5,
"","Andrews,Tamara - NURS-3325-501: RN-BSN HOLISTIC CAREOLDER ADU",,136,,18,,13%,,4.56,,4.28,,4.22,,4.39,,4.24,
"","Andrews,Tamara - NURSU-3325-501: RN-BSN HOLISTIC CAREOLDER ADU",,59,,17,,29%,,4.06,,4.06,,3.94,,4.24,,4.06,
"","Angel,Timothy - MUSI-10-12: STUDIO CLASS",,12,,9,,75%,,4.22,,4.33,,4.33,,4.44,,4.67,
"","Angel,Timothy - MUSI-171-12: ELECTIVE PERFORMANCE /PRIVATE LESSONS",,15,,11,,73%,,4.5,,4.4,,4.5,,4.6,,4.6,
"","Angel,Timothy - UNIV-LA-1000-1: FIRST YEAR EXPERIENCE",,25,,7,,28%,,4,,4.29,,4.43,,3.71,,4,
"","Angel,Timothy - UNIV-LA-1000-2: FIRST YEAR EXPERIENCE",,19,,5,,nrollm2e6n%t,,Count 3.8,,3.8,,4.2,,4.4,,3.8,
"","Anjomani,Ardeshir - PAPP-6346-1: ADV DATA ANALY URB PUBAFF",,3,,3,,100%,,2.67,,3,,2.67,,3,,2.33,
"","Anjomani,Ardeshir - PLAN-6346-1: ADV DATA ANALY URB PUBAFF",,4,,3,,75%,,3,,3.67,,2.33,,3,,3.67,
"","Annaccone,Adam - KINE-5223-1: CLINICAL ATHLETIC TRAININGIV",,11,,5,,espon4s5e%,,"ate4",,3.8,,4,,4.6,,4.6,
"","Annaccone,Adam - KINE-5235-1: ADV FUNC ASSESS ANDCORRECT EX",,12,,7,,Instru5c8to%r,,clearl4y. 36,,4.36,,4.29,,4.86,,4.79,
"","Annaccone,Adam - KINE-5235-2: ADV FUNC ASSESS ANDCORRECT EX",,12,,5,,"efined/exbjecti4v2e%s",,"lainedxpecta4t.3i",,"ns4.2",,4,,4.5,,4.5,
"","Annaccone,Adam - KINE-5348-1:PATHOPHYSIOLOGY/PHARMACOLOGY I",,14,,11,,Instru7c9to%r,,prepa3r.e8d2,,"or4.18",,3.55,,4.45,,4.27,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Anway,Tyler - MATH-2425-400: CALCULUS II",,27,,6,,22%,,3.67,,3.83,,3.83,,3.83,,4.33,
"","Aranda,Xavier - BIOL-2458-10: HUMAN ANATOMY &PHYSIOLOGY II",,14,,1,,7%,,4,,4,,2,,4,,4,
"","Aranda,Xavier - BIOL-2458-10: HUMAN ANATOMY &PHYSIOLOGY II",,231,,191,,83%,,3.93,,3.91,,3.8,,4.07,,4.26,
"","Aranda,Xavier - BIOL-2458-15: HUMAN ANATOMY &PHYSIOLOGY II",,17,,7,,41%,,4,,3.86,,3.86,,4.43,,4,
"","Aranda,Xavier - BIOL-2458-16: HUMAN ANATOMY &PHYSIOLOGY II",,7,,1,,14%,,3,,4,,3,,3,,5,
"","Aranda,Xavier - BIOL-2458-16: HUMAN ANATOMY &PHYSIOLOGY II",,15,,7,,47%,,4.71,,4.71,,4.71,,4.71,,4.86,
"","Aranda,Xavier - BIOL-2458-500: HUMAN ANATOMY &PHYSIOLOGY II",,166,,136,,nrollm8e2n%t,,Count 3.9,,3.9,,3.82,,3.97,,4.04,
"","Aranda,Xavier - BIOL-2458-501: HUMAN ANATOMY &PHYSIOLOGY II",,165,,131,,79%,,4.04,,4.03,,3.99,,4.09,,4.08,
"","Aranda,Xavier - BIOL-4352-1: FORENSIC BIOLOGY",,22,,8,,36%,,4.38,,4.13,,3.88,,4,,4,
"","Aranda,Xavier - BIOL-4355-1: METHODS IN FORENSIC BIOLOGY",,11,,3,,27%,,5,,5,,5,,5,,5,
"","Aranda,Xavier - BIOL-4355-2: METHODS IN FORENSIC BIOLOGY",,11,,3,,27%,,5,,5,,5,,5,,5,
"","Archambeau,Amy - LARC-5397-1: THESIS PREP",,8,,6,,Instru7c5to%r,,"clearly4",,4.17,,4.5,,4.5,,4.83,
"","Arditi,David - SOCI-3373-1: SOCIAL THEORY POP CULTURE",,48,,35,,efined7/3e%x,,laine4d. 62,,4.65,,4.65,,4.73,,4.79,
"","Arditi,David - SOCI-5301-1: SOCIOLOGICAL THEORY",,7,,6,,bjecti8v6e%s,,xpec4ta.3t3i,,"ns4.5",,4.5,,5,,4.83,
"","Arena,David - MANA-3318-11: MANAGING ORGANIZATIONBEHAVIOR",,59,,38,,Instru6c4to%r,,prepa4r.e6d8,,"or4.76",,4.63,,4.42,,4.63,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Arena,David - MANA-3318-3: MANAGING ORGANIZATIONBEHAVIOR",,61,,43,,70%,,4.64,,4.71,,4.74,,4.64,,4.6,
"","Arena-Marshall,Carrie - NURS-4581-18: NURS ADULTS WITHCOMPLEX NEEDS",,8,,5,,63%,,4.8,,5,,4.8,,5,,5,
"","Arena-Marshall,Carrie - NURS-4581-19: NURS ADULTS WITHCOMPLEX NEEDS",,8,,8,,100%,,4.63,,4.63,,4.5,,5,,5,
"","Arena-Marshall,Carrie - NURS-4581-814: NURS ADULTS WITHCOMPLEX NEEDS",,7,,6,,86%,,5,,5,,5,,5,,5,
"","Arenas-Itotia,Karla - AAST-4350-7: SPECIAL TOPICS AFR AMERSTUDY",,3,,2,,67%,,5,,5,,5,,5,,5,
"","Arenas-Itotia,Karla - MAS-3314-1: THE LATINA EXPERIENCE",,4,,3,,75%,,5,,5,,5,,5,,5,
"","Arenas-Itotia,Karla - SOCW-3314-1: THE LATINA EXPERIENCE",,28,,11,,39%,,4.82,,4.82,,4.55,,4.82,,4.91,
"","Arenas-Itotia,Karla - SOCW-3314-2: THE LATINA EXPERIENCE",,39,,18,,nrollm4e6n%t,,Coun4t .39,,4.67,,4.44,,4.67,,4.61,
"","Arenas-Itotia,Karla - SOCW-5304-13: GENERALIST MICROPRACTICE",,32,,24,,75%,,4.54,,4.63,,4.63,,4.63,,4.67,
"","Arenas-Itotia,Karla - SOCW-5304-15: GENERALIST MICROPRACTICE",,24,,13,,54%,,4.62,,4.77,,4.46,,4.69,,4.85,
"","Arenas-Itotia,Karla - SOCW-5304-16: GENERALIST MICROPRACTICE",,30,,20,,espon6s7e%,,"ate4.55",,4.75,,4.5,,4.75,,4.65,
"","Arenas-Itotia,Karla - SOCW-5304-5: GENERALIST MICROPRACTICE",,33,,25,,Instru7c6to%r,,clearl4y. 72,,4.76,,4.76,,4.68,,4.68,
"","Arenas-Itotia,Karla - SOCW-5314-15: INTIMATE PARTNERVIOLENCE",,30,,15,,"efined/exbjecti5v0e%s",,"lainedxpec4ta.7t3i",,"ns4.8",,4.87,,4.8,,4.93,
"","Argenbright,Bryanne - PSYC-1315-7: INTRO TO PSYCHOLOGY",,105,,40,,38%,,4.55,,4.43,,4.55,,4.32,,4.47,
"","Armstrong,Daniel - CHEM-5325-1: SEPARATION SCIENCE",,2,,1,,50%,,2,,5,,4,,4,,4,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Armstrong,Daniel - CHEM-5325-1: SEPARATION SCIENCE",,29,,18,,62%,,4.61,,4.72,,4.56,,4.33,,4.67,
"","Arnold,Amber - NURS-6320-400: LEADERSHIP IN HEALTH CARE",,8,,4,,50%,,4.5,,4.75,,4.75,,4.33,,5,
"","Arnold,Amber - NURS-6320-404: LEADERSHIP IN HEALTH CARE",,9,,4,,44%,,4.25,,4.25,,3.75,,4.75,,4.5,
"","Arroyo,Olivia - ENGL-1301-13: RHETORIC AND COMPOSITION I",,25,,10,,40%,,4.6,,4.7,,4.6,,4.7,,4.8,
"","Arroyo,Olivia - ENGL-1301-23: RHETORIC AND COMPOSITION I",,24,,14,,58%,,4.57,,4.71,,4.71,,4.57,,4.79,
"","Arroyo,Olivia - ENGL-1301-60: RHETORIC AND COMPOSITION I",,22,,9,,41%,,4.88,,4.88,,4.88,,4.63,,5,
"","Arroyo,Olivia - ENGL-1301-61: RHETORIC AND COMPOSITION I",,22,,9,,nrollm4e1n%t,,Coun4t .89,,5,,4.78,,4.44,,4.89,
"","Arroyo,Olivia - ENGL-1301-63: RHETORIC AND COMPOSITION I",,23,,11,,48%,,4.55,,4.45,,4.55,,4.36,,4.73,
"","Arterburn,Heather - BIOL-1441-33: CELL MOL BIOL",,2,,1,,50%,,4,,4,,4,,4,,4,
"","Arterburn,Heather - BIOL-1441-33: CELL MOL BIOL",,21,,3,,14%,,4.67,,5,,5,,4.67,,5,
"","Arterburn,Heather - BIOL-3427-1: PLANT SCIENCE",,75,,23,,31%,,4.39,,4.43,,4.52,,4.43,,4.52,
"","Arterburn,Heather - BIOL-4388-1: INSTR TECHNIQUES INBIOLOGY",,16,,7,,44%,,4.8,,4.8,,4.8,,4.8,,4.8,
"","Arya,Harsh - PHYS-1441-11: GENERAL COLLEGE PHYSICS I",,30,,12,,Instru4c0to%r,,clearl4y. 58,,4.67,,4.58,,4.33,,4.5,
"","Arya,Harsh - PHYS-1441-6: GENERAL COLLEGE PHYSICS I",,16,,2,,efined1/3e%x,,"lained5",,5,,5,,5,,5,
"","Aryal,Yubraj - ENGL-1301-40: RHETORIC AND COMPOSITION I",,24,,9,,bjecti3v8e%s,,xpec3ta.6t7i,,"ns4.33",,3.56,,4.11,,4.11,
"","Aryal,Yubraj - ENGL-1302-12: RHETORIC AND COMPOSITION II",,23,,7,,Instru3c0to%r,,prepa3r.e5d7,,"or4.14",,3.86,,4,,4,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Aryal,Yubraj - ENGL-1302-16: RHETORIC AND COMPOSITION II",,24,,9,,38%,,3.89,,4,,3.56,,3.78,,4.33,
"","Aryal,Yubraj - ENGL-1302-7: RHETORIC AND COMPOSITION II",,21,,7,,33%,,3.29,,3.86,,3.86,,3.71,,3.43,
"","Aryal,Yubraj - ENGL-2309-12: WORLD LIT",,28,,9,,32%,,4.22,,4,,4,,4.11,,4,
"","Asaadi,Jonathan - PHYS-5326-1: INTRO TO ELMENTRY PARTICLESII",,6,,5,,83%,,4.8,,5,,4.6,,4.6,,4.8,
"","Aselisewine,Wisdom - MATH-1426-351: CALCULUS I",,6,,1,,17%,,2,,1,,2,,3,,2,
"","Aselisewine,Wisdom - MATH-1426-351: CALCULUS I",,27,,11,,41%,,4.64,,4.73,,4.55,,4.18,,4.73,
"","Aselisewine,Wisdom - MATH-1426-352: CALCULUS I",,6,,2,,33%,,4,,3,,3.5,,4,,4.5,
"","Aselisewine,Wisdom - MATH-1426-352: CALCULUS I",,28,,11,,39%,,4.18,,4.09,,3.73,,4.1,,4.6,
"","Ashraf,Warda - AREN-2311-1: STATICS",,20,,8,,40%,,4.75,,4.88,,4.88,,4.75,,4.63,
"","Aslani,Saba - CHEM-1465-104: CHEMISTRY FOR ENGINEERS",,16,,12,,75%,,4.17,,4.33,,4.08,,3.67,,4,
"","Aslani,Saba - CHEM-1465-118: CHEMISTRY FOR ENGINEERS",,17,,6,,nrollm3e5n%t,,Coun4t .17,,4.67,,4.5,,3.83,,4.5,
"","Athavale,Aseem - ENGR-1250-103: PROBLEM SOLVING INENGINEERING",,87,,30,,34%,,4.14,,4.18,,3.89,,3.93,,3.96,
"","Athavale,Aseem - ENGR-1250-107: PROBLEM SOLVING INENGINEERING",,9,,1,,11%,,2,,2,,3,,2,,3,
"","Athavale,Aseem - ENGR-1250-107: PROBLEM SOLVING INENGINEERING",,88,,24,,espon2s7e%,,"ate3.7",,3.87,,3.61,,3.87,,3.61,
"","Athavale,Aseem - ENGR-1250-2: PROBLEM SOLVING INENGINEERING",,3,,1,,Instru3c3to%r,,"clearly2",,3,,3,,3,,1,
"","Athavale,Aseem - ENGR-1250-2: PROBLEM SOLVING INENGINEERING",,94,,33,,"efined/exbjecti3v5e%s",,"lainedxpec4ta.1t2i",,"ns4.27",,4.12,,3.97,,3.73,
"","Athavale,Aseem - ENGR-1250-3: PROBLEM SOLVING INENGINEERING",,87,,35,,Instru4c0to%r,,prepa3r.e9d7,,"or4.21",,3.91,,4,,4.03,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Athavale,Aseem - ENGR-1250-7: PROBLEM SOLVING INENGINEERING",,9,,1,,11%,,2,,2,,2,,2,,3,
"","Athavale,Aseem - ENGR-1250-7: PROBLEM SOLVING INENGINEERING",,88,,30,,34%,,3.79,,3.93,,3.66,,4,,3.72,
"","Athitsos,Vassilis - CSE-4309-1: FUNDAMENT OF MACHINELEARNING",,42,,8,,19%,,4.5,,4.5,,4.5,,4.25,,4.63,
"","Atmai,Rachid - MATH-1426-25: CALCULUS I",,11,,2,,18%,,4.5,,4,,3.5,,3.5,,3.5,
"","Atmai,Rachid - MATH-1426-25: CALCULUS I",,57,,32,,56%,,4.03,,4.06,,3.97,,4.13,,4.34,
"","Atmai,Rachid - MATH-1426-700: CALCULUS I",,55,,35,,64%,,4.03,,4.17,,3.94,,4.26,,4.49,
"","Atmai,Rachid - MATH-2425-100: CALCULUS II",,46,,23,,50%,,4.39,,4.26,,4.22,,4.13,,4.48,
"","Atmai,Rachid - MATH-2425-150: CALCULUS II",,12,,2,,17%,,4.5,,4,,3.5,,4.5,,4.5,
"","Atmai,Rachid - MATH-2425-150: CALCULUS II",,39,,22,,56%,,4.18,,4.14,,3.95,,4.14,,4.41,
"","Atteberry Ash,Brittanie - SOCW-3307-3: DIVERSE POPULATIONS",,24,,18,,"nrollment75%",,"Count4.78",,4.78,,4.89,,4.5,,4.83,
"","Audirac-Zazueta,Ivonne - PLAN-6300-1: ADVANCED URB THEORY",,5,,4,,"esponde80%",,"Count4.75",,4.75,,4.5,,4.75,,4.75,
"","Austin,Amy - SPAN-2315-1: INTERM SPAN HERITAGE SPEAKERS",,9,,7,,78%,,4.86,,5,,5,,5,,5,
"","Austin,Amy - SPAN-3311-1: SPANISH CULTURE & CIVILIZATION",,29,,19,,66%,,4.79,,4.84,,4.84,,4.89,,4.95,
"","Austin,Amy - UNIV-LA-1131-2: STUDENT SUCCESS",,16,,11,,Instru6c9to%r,,clearl4y. 73,,4.73,,4.73,,4.64,,4.73,
"","Austin,Erin - PSYC-3310-700: DEVELOPMENTAL PSYCHOLOGY",,146,,38,,efined2/6e%x,,laine4d. 68,,4.54,,4.7,,4.57,,4.43,
"","Austin,Erin - PSYC-3310-701: DEVELOPMENTAL PSYCHOLOGY",,161,,35,,bjecti2v2e%s,,xpec4ta.4t3i,,"ns4.23",,4.23,,4.4,,4.2,
"","Austin,Erin - PSYC-3443-1: RESEARCH DESIGN & STATS II",,82,,18,,22%,,4.12,,4.29,,3.88,,3.94,,3.88,
"","Austin,Erin - PSYC-3443-900: RESEARCH DESIGN & STATS II",,1,,1,,100%,,5,,5,,5,,4,,3,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Austin,Erin - PSYC-4391-1: FOUNDATIONS UDGR TEACHING EXP",,7,,3,,43%,,5,,5,,5,,5,,4.33,
"","Austin,Erin - PSYC-5405-1: ADVANCED STATISTICS I",,26,,22,,85%,,2.95,,3.41,,2.55,,3.59,,3.91,
"","Avila Alejo,Denisse - UNIV-1131-1: STUDENT SUCCESS",,36,,16,,44%,,3.56,,3.38,,3.38,,3.44,,3.81,
"","Avila Alejo,Denisse - UNIV-1131-2: STUDENT SUCCESS",,32,,24,,75%,,4.38,,4.46,,4.38,,4.29,,4.25,
"","Avila Alejo,Denisse - UNIV-1131-22: STUDENT SUCCESS",,7,,1,,14%,,5,,5,,5,,5,,5,
"","Avila Alejo,Denisse - UNIV-1131-4: STUDENT SUCCESS",,37,,12,,32%,,4.42,,4.33,,4.42,,4.33,,4.67,
"","Avila Alejo,Denisse - UNIV-1131-5: STUDENT SUCCESS",,13,,1,,8%,,5,,5,,5,,5,,5,
"","Avila,Angela - MATH-1421-121: PREPARATION FOR CALCULUS",,31,,12,,39%,,4,,4.08,,4.08,,4.33,,4.58,
"","Avila,Angela - MATH-1421-122: PREPARATION FOR CALCULUS",,23,,5,,22%,,2.8,,3.2,,3.2,,3.8,,3.8,
"","Aycock,Shirley - NURS-6324-403: CLINICAL INFORMATIONSYSTEMS",,10,,4,,40%,,4.75,,4.75,,4.75,,4.75,,5,
"","Ayinla Olagunju,Rashidat - CHEM-2182-5: ORGANIC CHEMISTRYII LAB",,14,,7,,"nrollment50%",,"Count0",,0,,0,,0,,0,
"","Ayinla Olagunju,Rashidat - CHEM-2182-7: ORGANIC CHEMISTRYII LAB",,13,,4,,"esponde31%",,"Count4.5",,4.75,,4.75,,4.5,,4.75,
"","Ayinla Olagunju,Rashidat - CHEM-2182-8: ORGANIC CHEMISTRYII LAB",,8,,3,,38%,,3.33,,4.33,,4.33,,4.33,,4.33,
"","Ayinla Olagunju,Rashidat - CHEM-2322-2: ORGANIC CHEMISTRYII",,56,,36,,64%,,3.97,,4.17,,3.89,,3.94,,4.22,
"","Aykanian,Amanda - SOCW-5313-19: RESEARCH ANDEVALUATION II",,17,,13,,"Instructorefined7/6e%x",,"clearlylaine4d. 69",,4.69,,4.54,,4.69,,4.85,
"","Ayodhiramanujan,Karthik - IE-6302-4: FACILITIES PLANNING ANDDESIGN",,28,,24,,"bjectives86%",,"xpectati4.08",,"ns3.92",,3.92,,4.17,,4.38,
"","Aziz,Alaa - CHEM-1441-106: GENERAL CHEMISTRY I",,6,,1,,17%,,4,,4,,2,,4,,5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Aziz,Alaa - CHEM-1441-106: GENERAL CHEMISTRY I",,17,,13,,76%,,4.17,,4.25,,3.67,,4.08,,4.25,
"","Aziz,Alaa - CHEM-1441-122: GENERAL CHEMISTRY I",,21,,15,,71%,,4.29,,4.47,,4.31,,4.07,,4.2,
"","Azzawi,Raad - AREN-3347-1: REINFORCED CONCRETE DESIGN",,6,,5,,83%,,3.6,,3.6,,3.6,,3.8,,4,
"","Azzawi,Raad - AREN-3347-101: REINFORCED CONCRETE DESIGN",,12,,8,,67%,,3.75,,4,,3.63,,3.5,,4,
"","Azzawi,Raad - CE-3347-1: REINFORCED CONCRETE DESIGN",,36,,16,,44%,,4.63,,4.63,,4.25,,4.19,,4.44,
"","Azzawi,Raad - CE-3347-101: REINFORCED CONCRETE DESIGN",,16,,8,,50%,,4.75,,4.75,,4.5,,4.75,,4.38,
"","Azzawi,Raad - CE-4361-1: ADV REINFORCED CONCRETE DESIGN",,3,,2,,67%,,5,,5,,5,,5,,5,
"","Azzawi,Raad - CE-5311-1: ADVANCED STEEL DESIGN I",,18,,15,,83%,,4.13,,4,,4.07,,3.53,,4.27,
"","Azzawi,Raad - CE-5311-101: ADVANCED STEEL DESIGN I",,9,,3,,33%,,4,,4,,4,,4,,4,
"","Azzawi,Raad - CE-5311-201: ADVANCED STEEL DESIGN I",,1,,1,,100%,,5,,5,,5,,5,,5,
"","Azzawi,Raad - CE-5312-101: ADVANCED CONCRETE DESIGN I",,5,,3,,nrollm6e0n%t,,"Count5",,5,,4.67,,4.67,,5,
"","Babiracki,Patryk - HIST-5339-1: HIST THEORY & METHODOLOGY",,12,,7,,58%,,4.57,,4.57,,4.43,,4.57,,4.57,
"","Baca Reyes,Jocelyn - MATH-1426-101: CALCULUS I",,30,,18,,60%,,4.33,,4.22,,4.28,,4.22,,4.44,
"","Baca Reyes,Jocelyn - MATH-1426-102: CALCULUS I",,26,,9,,35%,,4.11,,4.22,,4,,4.22,,4.11,
"","Bacchus,Donna - NURS-5310-400: TEACHING/LEARNING THEORNEDU",,17,,10,,espon5s9e%,,"ate4.3",,3.9,,3.7,,4.4,,4.3,
"","Bacchus,Donna - NURS-5310-401: TEACHING/LEARNING THEORNEDU",,23,,10,,Instru4c3to%r,,"clearly4",,4.2,,3.7,,4.5,,4.2,
"","Bacchus,Donna - NURS-5327-10: EXPLOR SCI & THEORIES-NURSING",,23,,15,,"efined/exbjecti6v5e%s",,"lainedxpec3ta.6t7i",,"ns3.8",,3.47,,4.47,,4.27,
"","Bacchus,Donna - NURS-5367-2: EVIDENCE BASED PRACTICE",,9,,6,,67%,,4.67,,4.67,,3.83,,4.33,,4.5,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Bacchus,Donna - NURSC-5310-400: TEACHING/LEARNING THEORNEDU",,3,,2,,67%,,4.5,,3.5,,4,,4.5,,4.5,
"","Bacchus,Donna - NURSC-5310-401: TEACHING/LEARNING THEORNEDU",,2,,2,,100%,,4,,4,,3.5,,4.5,,4.5,
"","Bacchus,Donna - NURSG-5310-400: TEACHING/LEARNING THEORNEDU",,1,,1,,100%,,5,,5,,5,,5,,5,
"","Bacchus,Donna - NURSG-5310-401: TEACHING/LEARNING THEORNEDU",,2,,1,,50%,,5,,5,,5,,5,,5,
"","Backs,Karl - MATH-1301-9: CONTEMPORARY MATH",,43,,12,,28%,,4.75,,4.83,,4.58,,4.33,,4.67,
"","Backs,Karl - MATH-1421-100: PREPARATION FOR CALCULUS",,64,,10,,16%,,3.7,,4.4,,3.6,,3.6,,3.8,
"","Backs,Karl - MATH-1421-200: PREPARATION FOR CALCULUS",,57,,17,,30%,,4.12,,4.41,,4.18,,3.82,,3.71,
"","Backs,Karl - MATH-3300-1: INTRODUCTION TO PROOFS",,25,,10,,40%,,4.3,,4.7,,4.5,,4.6,,4.6,
"","Baddour,Sueanne - NURS-5120-425: ADULT-GERONTOLOGYASSESSMENT",,10,,2,,"nrollment20%",,"Count5",,5,,5,,5,,5,
"","Baddour,Sueanne - NURS-5120-453: ADULT-GERONTOLOGYASSESSMENT",,10,,4,,"esponde40%",,"Count4.5",,4.5,,4.75,,4.75,,4.75,
"","Badhon,Faria Fahim - AREN-3143-2: SOIL MECHANICS LAB",,2,,2,,100%,,3.5,,4,,4,,3.5,,3.5,
"","Badhon,Faria Fahim - AREN-3143-4: SOIL MECHANICS LAB",,4,,3,,75%,,5,,5,,4.33,,3.67,,4.33,
"","Badhon,Faria Fahim - CE-3143-2: SOIL MECHANICS LAB",,18,,13,,72%,,4.38,,4.77,,4.38,,4.31,,4.54,
"","Badhon,Faria Fahim - CE-3143-4: SOIL MECHANICS LAB",,13,,7,,54%,,4.57,,4.57,,4.86,,4.86,,4.86,
"","Baiden,Philip - SOCW-5313-18: RESEARCH AND EVALUATION II",,10,,6,,"Instructorefined6/0e%x",,"clearlylained3",,3.83,,3,,3.5,,3.5,
"","Baiden,Philip - SOCW-5313-5: RESEARCH AND EVALUATION II",,12,,7,,bjecti5v8e%s,,xpec4ta.8t6i,,"ns4.86",,4.86,,4.86,,4.86,
"","Baiden,Philip - SOCW-6347-1: INTERMEDIATE STATISTICS",,8,,7,,88%,,3.57,,4.43,,3.43,,3.57,,4.43,
"","Bailey,Jennifer - EDAD-5322-5: ED RES & EVAL",,75,,36,,48%,,4.69,,4.64,,4.67,,4.58,,4.56,
"",Instructor and Course,,,,,,,,,,,,,,,,,
"","Bailey,Tyson - MATH-1301-4: CONTEMPORARY MATH",,3,,1,,33%,,5,,5,,5,,5,,5,
"","Bailey,Tyson - MATH-1301-4: CONTEMPORARY MATH",,41,,16,,39%,,4.44,,4.31,,4.44,,4.13,,4.19,
"","Bailey,Tyson - MATH-1301-5: CONTEMPORARY MATH",,5,,1,,20%,,5,,5,,4,,4,,5,
"","Bailey,Tyson - MATH-1301-5: CONTEMPORARY MATH",,39,,13,,33%,,4.38,,4.54,,4.15,,4.15,,4.38,
"","Bain,Anne - SOCW-3300-6: SOCIAL WORK PROFESSIONALISM",,29,,27,,93%,,4.59,,4.62,,4.52,,4.59,,4.74,
"","Bain,Anne - SOCW-4371-3: INEQUITIES AND INCARCERATION",,39,,30,,77%,,4.55,,4.55,,4.45,,4.53,,4.37,
"","Bain,Anne - SOCW-6373-1: THEORY MODELING BUILDING",,8,,8,,100%,,3.88,,4.63,,4.25,,4.63,,4.63,
"","Baker,Brittany - SOCW-5304-1: GENERALIST MICRO PRACTICE",,30,,20,,67%,,4.9,,4.9,,4.95,,4.75,,4.9,
"","Baker,Joy - NURS-5367-10: EVIDENCE BASED PRACTICE",,20,,11,,55%,,4.27,,4.18,,4.27,,4.73,,4.64,
"","Baker,Revenor - BSTAT-3321-3: INTERMEDIATE STATS FOR BA",,12,,1,,8%,,1,,1,,1,,1,,1,
"","Baker,Revenor - BSTAT-3321-3: INTERMEDIATE STATS FOR BA",,50,,11,,nrollm2e2n%t,,"Count2",,2.7,,2,,2.7,,2.3,
"","Baker,Revenor - BSTAT-3321-5: INTERMEDIATE STATS FOR BA",,9,,2,,22%,,1,,3,,1,,1,,2,
"","Baker,Revenor - BSTAT-3321-5: INTERMEDIATE STATS FOR BA",,49,,12,,24%,,3.83,,3.75,,3.17,,4.08,,3.5,
